============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(122 MeV) ==> Upper Be+He Gas+Lower Be( 8.03 mm) ========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z)
T   75  8 .1031135E+09   8030000E+01 -.1298E+06 -.6009E+05   .9999958 -.0028382 -.0005039
T   76  8 .1033658E+09   8030000E+01  .2694E+05  .2338E+05   .9999989 -.0013128 -.0007315
T   77  8 .1031478E+09   8030000E+01 -.1791E+05  .4004E+05   .9999951  .0028391  .0013037
T   78  8 .1029986E+09   8030000E+01 -.7654E+05  .2019E+06   .9999864 -.0050304  .0014071
T   79  8 .1031114E+09   8030000E+01 -.1174E+06  .6060E+05   .9999887 -.0039715  .0026162
T   80  8 .1032474E+09   8030000E+01  .5929E+05 -.1800E+06   .9999961 -.0002015 -.0027741
T   81  8 .1031150E+09   8030000E+01  .9846E+05 -.1379E+06   .9999988  .0015146 -.0003257
T   82  8 .1030087E+09   8030000E+01  .1820E+06 -.3025E+06   .9999876  .0022887 -.0044226
T   83  8 .1032454E+09   8030000E+01 -.1173E+06 -.9100E+04   .9999987 -.0009594 -.0012777
T   84  8 .1034433E+09   8030000E+01  .1814E+06 -.1116E+06   .9999938  .0034835 -.0006039
T   85  8 .1032765E+09   8030000E+01 -.1514E+06 -.5142E+05   .9999980  .0019602 -.0002715
T   86  8 .1034123E+09   8030000E+01  .1114E+06 -.2105E+06   .9999974  .0022098 -.0005086
T   87  8 .1027099E+09   8030000E+01  .7937E+05  .1116E+06   .9999986  .0009963 -.0013557
T   88  8 .1032404E+09   8030000E+01 -.2925E+06 -.1755E+06   .9999918 -.0040118 -.0005231
T   89  8 .1032091E+09   8030000E+01 -.2540E+05  .8631E+05   .9999999  .0005303  .0000377
T   90  8 .1032372E+09   8030000E+01  .4957E+04 -.4915E+05   .9999943  .0019415 -.0027707
T   91  8 .1029753E+09   8030000E+01  .2789E+05 -.5883E+05   .9999954 -.0028217 -.0011271
T   92  8 .1032721E+09   8030000E+01 -.5990E+05  .7578E+05   .9999981 -.0004982  .0018802
T   93  8 .1030570E+09   8030000E+01 -.6295E+05  .1153E+06   .9999991 -.0006564  .0011567
T   94  8 .1031007E+09   8030000E+01 -.1041E+06  .5085E+05   .9999981 -.0011852 -.0015386
T   95  8 .1034849E+09   8030000E+01  .1146E+06  .1654E+06   .9999990 -.0013545  .0003683
T   96  8 .1033666E+09   8030000E+01 -.8624E+05  .3541E+06   .9999912  .0005100  .0041539
T   97  8 .1029975E+09   8030000E+01 -.1128E+06  .3153E+05   .9999979  .0004056 -.0019871
T   98  8 .1032606E+09   8030000E+01 -.2363E+06  .1802E+05   .9999538 -.0088188  .0038303
T   99  8 .1032415E+09   8030000E+01  .9339E+05  .1070E+06   .9999894 -.0036735  .0027877
T  100  8 .1030210E+09   8030000E+01 -.2768E+06 -.1247E+06   .9999816 -.0055246 -.0024865
T  101  8 .1030985E+09   8030000E+01 -.4214E+05  .4208E+05   .9999985 -.0008155 -.0015411
T  102  8 .1030161E+09   8030000E+01 -.2013E+06  .1495E+06   .9999948 -.0031860  .0005795
T  103  8 .1032668E+09   8030000E+01  .5411E+05  .5894E+05   .9999952  .0029787  .0008600
T  104  8 .1029455E+09   8030000E+01 -.9787E+05 -.1697E+06   .9999995  .0000504 -.0009555
T  105  8 .1028530E+09   8030000E+01  .1254E+06  .5686E+06   .9999725 -.0009476  .0073560
T  106  8 .1028867E+09   8030000E+01 -.8221E+05 -.1645E+06   .9999921 -.0037755 -.0012588
T  107  8 .1030853E+09   8030000E+01  .1037E+05  .1088E+05   .9999992  .0005862 -.0011496
T  108  8 .1030328E+09   8030000E+01  .5992E+06  .3488E+06   .9999441  .0095369  .0045604
T  109  8 .1029555E+09   8030000E+01  .7390E+05 -.2779E+06   .9999995  .0007459 -.0006108
T  110  8 .1028878E+09   8030000E+01 -.6165E+05  .1423E+06   .9999999  .0000710 -.0003079
T  111  8 .1033300E+09   8030000E+01  .4632E+05 -.2280E+05   .9999908 -.0016101 -.0039752
T  112  8 .1030485E+09   8030000E+01  .2389E+05 -.1219E+06   .9999988 -.0015330 -.0002332
T  113  8 .1029457E+09   8030000E+01 -.2572E+05 -.5858E+05   .9999950  .0019488 -.0024930
T  114  8 .1031286E+09   8030000E+01 -.5668E+05 -.3000E+06   .9999967 -.0022800 -.0011967
T  115  8 .1030046E+09   8030000E+01  .2153E+05 -.2382E+06   .9999944  .0005515 -.0032871
T  116  8 .1028787E+09   8030000E+01  .1503E+05  .5317E+05   .9999966 -.0004699  .0025783
T  117  8 .1032457E+09   8030000E+01  .2322E+06 -.1028E+06   .9999913  .0040134 -.0011196
T  118  8 .1033033E+09   8030000E+01 -.1040E+06 -.1026E+06   .9999999  .0001602 -.0001845
T  119  8 .1030762E+09   8030000E+01  .2196E+06 -.1429E+06   .9999957  .0018860 -.0022246
T  120  8 .1030401E+09   8030000E+01  .1061E+05 -.3270E+05   .9999999  .0000738 -.0004827
T  121  8 .1029798E+09   8030000E+01  .2269E+06  .2183E+06   .9999946  .0027171  .0018264
T  122  8 .1030181E+09   8030000E+01 -.1211E+06 -.1833E+06   .9999707 -.0076488  .0000342
T  123  8 .1029106E+09   8030000E+01  .2005E+06  .3182E+05   .9999953  .0029782 -.0006721
T  124  8 .1034900E+09   8030000E+01  .7434E+05 -.1508E+06   .9999973 -.0009672 -.0021187
T  125  8 .1031230E+09   8030000E+01  .2060E+06  .1126E+06   .9999935  .0001470 -.0036150
T  126  8 .1032578E+09   8030000E+01  .6235E+05 -.7266E+04   .9999998  .0006675 -.0000517
T  127  8 .1028703E+09   8030000E+01 -.2054E+06 -.3006E+06   .9999820 -.0055357 -.0022999
T  128  8 .1032559E+09   8030000E+01 -.2654E+05 -.1843E+06   .9999958  .0023664 -.0016608
